Epoch,Test Loss,Accuracy,Num Dendrites,Num Somas,Total Parameters,Regularized,Model Type,RF Type
4,0.35428002420105514,0.871,4096,1024,7420938,False,dendritic,local
11,0.3221312089811397,0.885,2048,1024,3716106,False,dendritic,local
8,0.356759680600106,0.8712,2048,256,2134794,False,dendritic,local
5,0.34573058142692226,0.8757,4096,1024,7420938,False,dendritic,local
12,0.31559837703840643,0.888,2048,1024,3716106,False,dendritic,local
9,0.33753969303414794,0.878,2048,256,2134794,False,dendritic,local
6,0.3372931980256793,0.8798,4096,1024,7420938,False,dendritic,local
13,0.30938443296317814,0.8902,2048,1024,3716106,False,dendritic,local
10,0.33704000353058683,0.881,2048,256,2134794,False,dendritic,local
7,0.3298184351076054,0.8793,4096,1024,7420938,False,dendritic,local
14,0.30926980681811705,0.89,2048,1024,3716106,False,dendritic,local
11,0.33052413335329367,0.8804,2048,256,2134794,False,dendritic,local
15,0.31048749170348616,0.8874,2048,1024,3716106,False,dendritic,local
8,0.3300256987538519,0.8822,4096,1024,7420938,False,dendritic,local
12,0.3268145017231567,0.8824,2048,256,2134794,False,dendritic,local
16,0.3051975110569332,0.8936,2048,1024,3716106,False,dendritic,local
9,0.329591672820381,0.8802,4096,1024,7420938,False,dendritic,local
13,0.3381666903254352,0.879,2048,256,2134794,False,dendritic,local
17,0.3102422641425193,0.8912,2048,1024,3716106,False,dendritic,local
10,0.31358080536504335,0.8869,4096,1024,7420938,False,dendritic,local
14,0.3236665699300887,0.8833,2048,256,2134794,False,dendritic,local
18,0.3158503440739233,0.8857,2048,1024,3716106,False,dendritic,local
11,0.30794111139412167,0.8896,4096,1024,7420938,False,dendritic,local
15,0.3272051907415631,0.8801,2048,256,2134794,False,dendritic,local
19,0.31729591552969777,0.8891,2048,1024,3716106,False,dendritic,local
12,0.31614047458654715,0.8852,4096,1024,7420938,False,dendritic,local
16,0.3202776452408561,0.8854,2048,256,2134794,False,dendritic,local
0,0.5074399800240239,0.8138,2048,1024,3716106,False,dendritic,random
13,0.3019516190773324,0.8915,4096,1024,7420938,False,dendritic,local
17,0.319941128167925,0.885,2048,256,2134794,False,dendritic,local
1,0.4440594066547442,0.8386,2048,1024,3716106,False,dendritic,random
14,0.3113819249445879,0.8854,4096,1024,7420938,False,dendritic,local
18,0.31845399454424655,0.8848,2048,256,2134794,False,dendritic,local
2,0.41211451703234564,0.851,2048,1024,3716106,False,dendritic,random
15,0.2969305239900758,0.8931,4096,1024,7420938,False,dendritic,local
19,0.31498308423199234,0.8875,2048,256,2134794,False,dendritic,local
3,0.3943457305431366,0.8552,2048,1024,3716106,False,dendritic,random
16,0.2995595474597774,0.892,4096,1024,7420938,False,dendritic,local
0,0.5070763019066823,0.8162,2048,256,2134794,False,dendritic,random
4,0.3922910335697705,0.8564,2048,1024,3716106,False,dendritic,random
17,0.29404280513902253,0.8949,4096,1024,7420938,False,dendritic,local
1,0.44302640610103367,0.8399,2048,256,2134794,False,dendritic,random
5,0.3672867219282102,0.8675,2048,1024,3716106,False,dendritic,random
2,0.41036144030999533,0.8501,2048,256,2134794,False,dendritic,random
18,0.2966966876123525,0.8935,4096,1024,7420938,False,dendritic,local
6,0.37091542157945756,0.8623,2048,1024,3716106,False,dendritic,random
3,0.39421708259401445,0.8564,2048,256,2134794,False,dendritic,random
19,0.2971071991362149,0.8963,4096,1024,7420938,False,dendritic,local
7,0.35361560179462914,0.872,2048,1024,3716106,False,dendritic,random
4,0.37314613936822627,0.8643,2048,256,2134794,False,dendritic,random
0,0.493395138013212,0.8212,4096,1024,7420938,False,dendritic,random
8,0.3486328456975237,0.8715,2048,1024,3716106,False,dendritic,random
5,0.3752219986311997,0.8615,2048,256,2134794,False,dendritic,random
1,0.426047477163846,0.8436,4096,1024,7420938,False,dendritic,random
9,0.34265558459336243,0.8772,2048,1024,3716106,False,dendritic,random
6,0.35804066024249115,0.8703,2048,256,2134794,False,dendritic,random
2,0.38796466683285147,0.8597,4096,1024,7420938,False,dendritic,random
10,0.3398188494051559,0.8737,2048,1024,3716106,False,dendritic,random
7,0.35474975652332547,0.8709,2048,256,2134794,False,dendritic,random
3,0.3684561907113353,0.867,4096,1024,7420938,False,dendritic,random
11,0.3374797260459465,0.879,2048,1024,3716106,False,dendritic,random
8,0.34551357902303526,0.8733,2048,256,2134794,False,dendritic,random
4,0.36474414943139766,0.8701,4096,1024,7420938,False,dendritic,random
12,0.33043208010966263,0.88,2048,1024,3716106,False,dendritic,random
9,0.34384931246691114,0.8757,2048,256,2134794,False,dendritic,random
5,0.3506979065228112,0.8725,4096,1024,7420938,False,dendritic,random
13,0.33093238499345656,0.8792,2048,1024,3716106,False,dendritic,random
10,0.3350869136143334,0.8771,2048,256,2134794,False,dendritic,random
6,0.3431098602617843,0.8758,4096,1024,7420938,False,dendritic,random
14,0.3270361942203739,0.8822,2048,1024,3716106,False,dendritic,random
11,0.33662858379038074,0.8779,2048,256,2134794,False,dendritic,random
7,0.33459196041656447,0.8786,4096,1024,7420938,False,dendritic,random
15,0.33017861230086676,0.8818,2048,1024,3716106,False,dendritic,random
12,0.341097139670879,0.8764,2048,256,2134794,False,dendritic,random
8,0.33340785793865785,0.8773,4096,1024,7420938,False,dendritic,random
16,0.32770019562184055,0.8811,2048,1024,3716106,False,dendritic,random
13,0.3311848651759232,0.8801,2048,256,2134794,False,dendritic,random
9,0.3331861707228648,0.8788,4096,1024,7420938,False,dendritic,random
17,0.3345923464320883,0.8815,2048,1024,3716106,False,dendritic,random
14,0.32733578961106796,0.8823,2048,256,2134794,False,dendritic,random
10,0.33094672028776967,0.8795,4096,1024,7420938,False,dendritic,random
18,0.3236637904862814,0.8857,2048,1024,3716106,False,dendritic,random
15,0.3266387098009073,0.8817,2048,256,2134794,False,dendritic,random
11,0.3168714983931071,0.8855,4096,1024,7420938,False,dendritic,random
19,0.3257199914395055,0.8852,2048,1024,3716106,False,dendritic,random
16,0.3289820917799503,0.8829,2048,256,2134794,False,dendritic,random
12,0.3154365205312077,0.8872,4096,1024,7420938,False,dendritic,random
0,0.40079861954797674,0.8503,2048,1024,3716106,False,vanilla,None
17,0.3260927981213678,0.8838,2048,256,2134794,False,dendritic,random
1,0.36623928629899327,0.8602,2048,1024,3716106,False,vanilla,None
13,0.3107762312210059,0.8877,4096,1024,7420938,False,dendritic,random
18,0.32666500365432305,0.8844,2048,256,2134794,False,dendritic,random
2,0.34810271029230916,0.8709,2048,1024,3716106,False,vanilla,None
14,0.3138715272085576,0.8874,4096,1024,7420938,False,dendritic,random
19,0.32770268977442873,0.8841,2048,256,2134794,False,dendritic,random
3,0.33862617498711695,0.881,2048,1024,3716106,False,vanilla,None
0,0.40689016991778265,0.8508,2048,256,2134794,False,vanilla,None
15,0.3131875169428089,0.8879,4096,1024,7420938,False,dendritic,random
4,0.35398864698938176,0.87,2048,1024,3716106,False,vanilla,None
1,0.3754977753645257,0.8675,2048,256,2134794,False,vanilla,None
16,0.3127908543506755,0.8893,4096,1024,7420938,False,dendritic,random
5,0.35837819040576113,0.8814,2048,1024,3716106,False,vanilla,None
2,0.33110910861552517,0.8784,2048,256,2134794,False,vanilla,None
17,0.31905024074300936,0.888,4096,1024,7420938,False,dendritic,random
3,0.3294473878001865,0.8794,2048,256,2134794,False,vanilla,None
6,0.3226109131982055,0.8909,2048,1024,3716106,False,vanilla,None
18,0.31849210001999817,0.8851,4096,1024,7420938,False,dendritic,random
4,0.33951830637605884,0.8782,2048,256,2134794,False,vanilla,None
7,0.33621970781042604,0.8904,2048,1024,3716106,False,vanilla,None
19,0.3072716167455987,0.892,4096,1024,7420938,False,dendritic,random
5,0.3171546905289722,0.8851,2048,256,2134794,False,vanilla,None
8,0.34265954999984066,0.8918,2048,1024,3716106,False,vanilla,None
0,0.4050297001494637,0.8507,4096,1024,7420938,False,vanilla,None
6,0.3242123485366,0.8872,2048,256,2134794,False,vanilla,None
9,0.35316806135675577,0.8905,2048,1024,3716106,False,vanilla,None
1,0.3809209647057932,0.8639,4096,1024,7420938,False,vanilla,None
7,0.3429758792059331,0.8807,2048,256,2134794,False,vanilla,None
10,0.3653426491950132,0.8933,2048,1024,3716106,False,vanilla,None
2,0.3463142097373552,0.872,4096,1024,7420938,False,vanilla,None
8,0.34155325053990643,0.8907,2048,256,2134794,False,vanilla,None
11,0.36557220384667194,0.8958,2048,1024,3716106,False,vanilla,None
3,0.3607047760411154,0.8688,4096,1024,7420938,False,vanilla,None
9,0.33984118454818485,0.8927,2048,256,2134794,False,vanilla,None
12,0.3529638632943359,0.8986,2048,1024,3716106,False,vanilla,None
4,0.3550804101779491,0.8794,4096,1024,7420938,False,vanilla,None
10,0.34477289200206346,0.8909,2048,256,2134794,False,vanilla,None
13,0.4034264655430106,0.8914,2048,1024,3716106,False,vanilla,None
5,0.3345166720166991,0.8845,4096,1024,7420938,False,vanilla,None
11,0.36065788812275174,0.8902,2048,256,2134794,False,vanilla,None
14,0.37688899327871167,0.899,2048,1024,3716106,False,vanilla,None
12,0.37527961199042165,0.8865,2048,256,2134794,False,vanilla,None
6,0.35474127200962624,0.8827,4096,1024,7420938,False,vanilla,None
15,0.4296788365780553,0.8953,2048,1024,3716106,False,vanilla,None
13,0.3926299152589297,0.8909,2048,256,2134794,False,vanilla,None
7,0.37655283001404777,0.8797,4096,1024,7420938,False,vanilla,None
16,0.3939959831252883,0.8961,2048,1024,3716106,False,vanilla,None
14,0.39626498388338693,0.892,2048,256,2134794,False,vanilla,None
8,0.3563745438675337,0.886,4096,1024,7420938,False,vanilla,None
17,0.44389991084986097,0.8927,2048,1024,3716106,False,vanilla,None
15,0.4072286397973193,0.8901,2048,256,2134794,False,vanilla,None
9,0.3839912416437004,0.891,4096,1024,7420938,False,vanilla,None
18,0.46109190658677984,0.8929,2048,1024,3716106,False,vanilla,None
16,0.39994506236118604,0.8858,2048,256,2134794,False,vanilla,None
10,0.37686610372760626,0.8903,4096,1024,7420938,False,vanilla,None
19,0.4643517889176743,0.8927,2048,1024,3716106,False,vanilla,None
17,0.40971032808287233,0.8971,2048,256,2134794,False,vanilla,None
11,0.3631378876257546,0.892,4096,1024,7420938,False,vanilla,None
0,0.46244983563694775,0.8341,2048,1024,3716106,True,vanilla,None
18,0.4393283993100064,0.8951,2048,256,2134794,False,vanilla,None
12,0.3659329066359544,0.8948,4096,1024,7420938,False,vanilla,None
1,0.3806210846840581,0.857,2048,1024,3716106,True,vanilla,None
19,0.4295577910033208,0.8984,2048,256,2134794,False,vanilla,None
2,0.35626480511472197,0.8717,2048,1024,3716106,True,vanilla,None
13,0.39555353064184323,0.8926,4096,1024,7420938,False,vanilla,None
0,0.4100436592781091,0.8492,2048,256,2134794,True,vanilla,None
3,0.3551713822385933,0.8702,2048,1024,3716106,True,vanilla,None
14,0.39815643821147423,0.8937,4096,1024,7420938,False,vanilla,None
1,0.37234914340550385,0.8636,2048,256,2134794,True,vanilla,None
4,0.3374979027275798,0.8752,2048,1024,3716106,True,vanilla,None
15,0.39797281728515144,0.8963,4096,1024,7420938,False,vanilla,None
2,0.3934680244213418,0.8482,2048,256,2134794,True,vanilla,None
5,0.33456249987777276,0.8792,2048,1024,3716106,True,vanilla,None
16,0.4070658237920909,0.899,4096,1024,7420938,False,vanilla,None
3,0.37098028510808945,0.8623,2048,256,2134794,True,vanilla,None
6,0.3256280721177029,0.8806,2048,1024,3716106,True,vanilla,None
4,0.37435936154444005,0.8649,2048,256,2134794,True,vanilla,None
17,0.44138218398217727,0.8955,4096,1024,7420938,False,vanilla,None
7,0.33422043174505234,0.8703,2048,1024,3716106,True,vanilla,None
5,0.3513251707146439,0.8693,2048,256,2134794,True,vanilla,None
18,0.43715206939208356,0.8972,4096,1024,7420938,False,vanilla,None
8,0.34410169183076184,0.8741,2048,1024,3716106,True,vanilla,None
6,0.3456469229127787,0.8741,2048,256,2134794,True,vanilla,None
19,0.4578718595866916,0.8923,4096,1024,7420938,False,vanilla,None
9,0.3444037954264049,0.8778,2048,1024,3716106,True,vanilla,None
7,0.3435855575283117,0.8702,2048,256,2134794,True,vanilla,None
0,0.4067839348240744,0.854,4096,1024,7420938,True,vanilla,None
10,0.36493862976756275,0.8699,2048,1024,3716106,True,vanilla,None
8,0.3305105407592617,0.8783,2048,256,2134794,True,vanilla,None
1,0.4092779348168192,0.8501,4096,1024,7420938,True,vanilla,None
9,0.3340519359217414,0.8741,2048,256,2134794,True,vanilla,None
11,0.34271747420860244,0.8771,2048,1024,3716106,True,vanilla,None
2,0.37355552990979785,0.8639,4096,1024,7420938,True,vanilla,None
10,0.32307802961219717,0.8822,2048,256,2134794,True,vanilla,None
12,0.32584785424833057,0.8807,2048,1024,3716106,True,vanilla,None
3,0.367390760138065,0.8643,4096,1024,7420938,True,vanilla,None
11,0.33782797155878214,0.8798,2048,256,2134794,True,vanilla,None
13,0.3363587049460864,0.8792,2048,1024,3716106,True,vanilla,None
4,0.35825452434865734,0.8659,4096,1024,7420938,True,vanilla,None
12,0.3530899070769171,0.8724,2048,256,2134794,True,vanilla,None
14,0.336116726922838,0.8795,2048,1024,3716106,True,vanilla,None
5,0.38406321274328836,0.8591,4096,1024,7420938,True,vanilla,None
13,0.33916338005020646,0.8793,2048,256,2134794,True,vanilla,None
15,0.341056819062067,0.8747,2048,1024,3716106,True,vanilla,None
6,0.35345234693605687,0.8708,4096,1024,7420938,True,vanilla,None
14,0.3673590499011776,0.8666,2048,256,2134794,True,vanilla,None
16,0.32924552271260493,0.8812,2048,1024,3716106,True,vanilla,None
7,0.3468193051558507,0.8726,4096,1024,7420938,True,vanilla,None
15,0.3260719890741608,0.8797,2048,256,2134794,True,vanilla,None
17,0.32399147975293896,0.8829,2048,1024,3716106,True,vanilla,None
8,0.3322108169145222,0.8792,4096,1024,7420938,True,vanilla,None
16,0.32056557028731214,0.8834,2048,256,2134794,True,vanilla,None
18,0.32219549608004244,0.8817,2048,1024,3716106,True,vanilla,None
17,0.3362297360089761,0.8799,2048,256,2134794,True,vanilla,None
9,0.3925702532258215,0.8574,4096,1024,7420938,True,vanilla,None
19,0.3354955430649504,0.8781,2048,1024,3716106,True,vanilla,None
18,0.3355137908571883,0.8789,2048,256,2134794,True,vanilla,None
10,0.3350013932095298,0.8787,4096,1024,7420938,True,vanilla,None
0,0.5250529914717131,0.8102,2048,512,2661898,False,dendritic,global
19,0.3694064758152147,0.8681,2048,256,2134794,True,vanilla,None
11,0.3524116920896723,0.8739,4096,1024,7420938,True,vanilla,None
1,0.4489125628260118,0.8393,2048,512,2661898,False,dendritic,global
0,0.4775806491888022,0.8269,4096,2048,11626506,False,dendritic,global
12,0.32792801315648645,0.8814,4096,1024,7420938,True,vanilla,None
2,0.4113435215210613,0.851,2048,512,2661898,False,dendritic,global
1,0.41734611252440684,0.8514,4096,2048,11626506,False,dendritic,global
13,0.3424800124160851,0.874,4096,1024,7420938,True,vanilla,None
3,0.39920679508130763,0.8565,2048,512,2661898,False,dendritic,global
4,0.37736665372607076,0.8672,2048,512,2661898,False,dendritic,global
14,0.36025914229169675,0.8709,4096,1024,7420938,True,vanilla,None
2,0.3822088226487365,0.8639,4096,2048,11626506,False,dendritic,global
5,0.36609755343274225,0.8713,2048,512,2661898,False,dendritic,global
15,0.35682974189897126,0.874,4096,1024,7420938,True,vanilla,None
3,0.3629264031784444,0.8692,4096,2048,11626506,False,dendritic,global
6,0.3581716927546489,0.875,2048,512,2661898,False,dendritic,global
16,0.3385445986744724,0.8763,4096,1024,7420938,True,vanilla,None
4,0.35049800782264035,0.874,4096,2048,11626506,False,dendritic,global
7,0.3536872594039651,0.8756,2048,512,2661898,False,dendritic,global
17,0.3481152519772324,0.8749,4096,1024,7420938,True,vanilla,None
5,0.33984739041026635,0.8779,4096,2048,11626506,False,dendritic,global
8,0.3471684636948984,0.8755,2048,512,2661898,False,dendritic,global
18,0.33772349385898326,0.8787,4096,1024,7420938,True,vanilla,None
6,0.32936769308923164,0.8808,4096,2048,11626506,False,dendritic,global
9,0.34732881037494806,0.8734,2048,512,2661898,False,dendritic,global
19,0.32813696600968323,0.8829,4096,1024,7420938,True,vanilla,None
7,0.3352852808901026,0.8773,4096,2048,11626506,False,dendritic,global
10,0.33814976072009606,0.8809,2048,512,2661898,False,dendritic,global
0,0.48472326541248756,0.8267,4096,512,5318154,False,dendritic,global
8,0.32325138623201394,0.885,4096,2048,11626506,False,dendritic,global
11,0.331967585260355,0.8839,2048,512,2661898,False,dendritic,global
1,0.4095590212677099,0.8532,4096,512,5318154,False,dendritic,global
9,0.3178269336872463,0.8852,4096,2048,11626506,False,dendritic,global
12,0.33066892227794553,0.8834,2048,512,2661898,False,dendritic,global
2,0.38162851258169245,0.8627,4096,512,5318154,False,dendritic,global
10,0.31498635305634026,0.8868,4096,2048,11626506,False,dendritic,global
13,0.3263167382418355,0.8872,2048,512,2661898,False,dendritic,global
3,0.36287625341475765,0.8689,4096,512,5318154,False,dendritic,global
11,0.3065859837622582,0.8879,4096,2048,11626506,False,dendritic,global
14,0.32280246253255046,0.8894,2048,512,2661898,False,dendritic,global
4,0.34992625762390184,0.8725,4096,512,5318154,False,dendritic,global
12,0.3030401611629921,0.8911,4096,2048,11626506,False,dendritic,global
15,0.3195926579116266,0.8872,2048,512,2661898,False,dendritic,global
5,0.3557229153340376,0.8715,4096,512,5318154,False,dendritic,global
16,0.31780126936073544,0.8885,2048,512,2661898,False,dendritic,global
13,0.30654280425249775,0.8894,4096,2048,11626506,False,dendritic,global
6,0.3389074442130101,0.8789,4096,512,5318154,False,dendritic,global
17,0.3154226649033872,0.889,2048,512,2661898,False,dendritic,global
14,0.29970847296563885,0.8949,4096,2048,11626506,False,dendritic,global
7,0.3301298571161077,0.8783,4096,512,5318154,False,dendritic,global
18,0.31429247199734556,0.8905,2048,512,2661898,False,dendritic,global
15,0.3007494947766956,0.8957,4096,2048,11626506,False,dendritic,global
8,0.319718506140045,0.887,4096,512,5318154,False,dendritic,global
19,0.3146834458354153,0.8903,2048,512,2661898,False,dendritic,global
16,0.2974963573903977,0.8944,4096,2048,11626506,False,dendritic,global
9,0.31761624390565896,0.8845,4096,512,5318154,False,dendritic,global
0,0.5230452229705038,0.8077,2048,512,2661898,False,dendritic,local
17,0.29658635715140574,0.8928,4096,2048,11626506,False,dendritic,global
10,0.3121966493280628,0.8872,4096,512,5318154,False,dendritic,global
1,0.44143127338795723,0.8384,2048,512,2661898,False,dendritic,local
18,0.29878546024047875,0.8975,4096,2048,11626506,False,dendritic,global
11,0.3113993385547324,0.8874,4096,512,5318154,False,dendritic,global
2,0.4111004954651941,0.851,2048,512,2661898,False,dendritic,local
19,0.2954139783978462,0.895,4096,2048,11626506,False,dendritic,global
12,0.3024435424351994,0.892,4096,512,5318154,False,dendritic,global
3,0.38574247345139706,0.8624,2048,512,2661898,False,dendritic,local
0,0.48167235564581956,0.8278,4096,2048,11626506,False,dendritic,local
13,0.30440309115603,0.8888,4096,512,5318154,False,dendritic,global
4,0.3747516317835337,0.8656,2048,512,2661898,False,dendritic,local
1,0.4128636978095091,0.8541,4096,2048,11626506,False,dendritic,local
14,0.3036269219238547,0.8905,4096,512,5318154,False,dendritic,global
5,0.3650327883189238,0.8673,2048,512,2661898,False,dendritic,local
15,0.29807647081870065,0.8916,4096,512,5318154,False,dendritic,global
2,0.3831719020499459,0.8639,4096,2048,11626506,False,dendritic,local
6,0.35085288727585273,0.8737,2048,512,2661898,False,dendritic,local
16,0.2997796296884742,0.8896,4096,512,5318154,False,dendritic,global
3,0.3608156678420079,0.8682,4096,2048,11626506,False,dendritic,local
7,0.3419786553971375,0.8777,2048,512,2661898,False,dendritic,local
17,0.2934336510451534,0.8932,4096,512,5318154,False,dendritic,global
4,0.34874042962925345,0.8731,4096,2048,11626506,False,dendritic,local
8,0.33796957757654067,0.8783,2048,512,2661898,False,dendritic,local
18,0.29327728985985624,0.8936,4096,512,5318154,False,dendritic,global
9,0.336103124709069,0.8784,2048,512,2661898,False,dendritic,local
5,0.3404611869703365,0.8765,4096,2048,11626506,False,dendritic,local
19,0.29428080139280877,0.8937,4096,512,5318154,False,dendritic,global
10,0.3286297000661681,0.8814,2048,512,2661898,False,dendritic,local
6,0.32613661338256883,0.8828,4096,2048,11626506,False,dendritic,local
0,0.5039732505249072,0.8162,4096,512,5318154,False,dendritic,local
11,0.3343947431709193,0.8813,2048,512,2661898,False,dendritic,local
7,0.3237075413329692,0.8825,4096,2048,11626506,False,dendritic,local
1,0.42729837588871583,0.8447,4096,512,5318154,False,dendritic,local
12,0.323677560762514,0.884,2048,512,2661898,False,dendritic,local
8,0.3152241110801697,0.8878,4096,2048,11626506,False,dendritic,local
2,0.39096452201469034,0.8599,4096,512,5318154,False,dendritic,local
13,0.32716551498521734,0.8802,2048,512,2661898,False,dendritic,local
9,0.3142992539119117,0.8868,4096,2048,11626506,False,dendritic,local
3,0.37459780200372766,0.8649,4096,512,5318154,False,dendritic,local
14,0.3184479046848756,0.8843,2048,512,2661898,False,dendritic,local
10,0.30450069885465164,0.8902,4096,2048,11626506,False,dendritic,local
4,0.3661161481956892,0.8686,4096,512,5318154,False,dendritic,local
15,0.31925259115575233,0.8837,2048,512,2661898,False,dendritic,local
11,0.3048913492054879,0.891,4096,2048,11626506,False,dendritic,local
16,0.3201331335909759,0.8858,2048,512,2661898,False,dendritic,local
5,0.34871810127662706,0.875,4096,512,5318154,False,dendritic,local
12,0.3028934708313097,0.8922,4096,2048,11626506,False,dendritic,local
17,0.3179048114939581,0.8856,2048,512,2661898,False,dendritic,local
6,0.35361803954915155,0.8752,4096,512,5318154,False,dendritic,local
13,0.29913739728022226,0.8918,4096,2048,11626506,False,dendritic,local
18,0.3160892072357709,0.8855,2048,512,2661898,False,dendritic,local
7,0.34086511501028566,0.8761,4096,512,5318154,False,dendritic,local
14,0.2951257773969747,0.894,4096,2048,11626506,False,dendritic,local
19,0.31447211549251897,0.8858,2048,512,2661898,False,dendritic,local
8,0.3234568032660062,0.8811,4096,512,5318154,False,dendritic,local
15,0.2903493865381313,0.8956,4096,2048,11626506,False,dendritic,local
0,0.514326228748394,0.8142,2048,512,2661898,False,dendritic,random
9,0.31907684572889833,0.8842,4096,512,5318154,False,dendritic,local
1,0.45029854623577265,0.8375,2048,512,2661898,False,dendritic,random
16,0.289490360908116,0.8957,4096,2048,11626506,False,dendritic,local
10,0.311576907016054,0.887,4096,512,5318154,False,dendritic,local
2,0.4174184733176533,0.8477,2048,512,2661898,False,dendritic,random
17,0.28928949636749074,0.8961,4096,2048,11626506,False,dendritic,local
11,0.31049615691734267,0.8876,4096,512,5318154,False,dendritic,local
3,0.3936041244600393,0.8602,2048,512,2661898,False,dendritic,random
18,0.29722124922879134,0.8952,4096,2048,11626506,False,dendritic,local
12,0.3111716820092141,0.886,4096,512,5318154,False,dendritic,local
4,0.37530853891674476,0.8638,2048,512,2661898,False,dendritic,random
19,0.2876033771641647,0.8957,4096,2048,11626506,False,dendritic,local
13,0.3070211961299558,0.8877,4096,512,5318154,False,dendritic,local
5,0.3654659003773822,0.8662,2048,512,2661898,False,dendritic,random
0,0.4948104401177998,0.8213,4096,2048,11626506,False,dendritic,random
14,0.30490309518726566,0.8923,4096,512,5318154,False,dendritic,local
6,0.3691653430084639,0.868,2048,512,2661898,False,dendritic,random
15,0.30665183265375184,0.8892,4096,512,5318154,False,dendritic,local
1,0.42284030382391774,0.8478,4096,2048,11626506,False,dendritic,random
7,0.34973983787283114,0.8735,2048,512,2661898,False,dendritic,random
16,0.29917592545853383,0.8911,4096,512,5318154,False,dendritic,local
2,0.40304753731323195,0.8564,4096,2048,11626506,False,dendritic,random
8,0.344882434682001,0.8759,2048,512,2661898,False,dendritic,random
17,0.2970994739215585,0.8936,4096,512,5318154,False,dendritic,local
3,0.3779906932311722,0.8627,4096,2048,11626506,False,dendritic,random
9,0.3409322230499002,0.8776,2048,512,2661898,False,dendritic,random
18,0.29837270892119105,0.8929,4096,512,5318154,False,dendritic,local
4,0.36126284640801104,0.8708,4096,2048,11626506,False,dendritic,random
10,0.3346700398605081,0.8789,2048,512,2661898,False,dendritic,random
19,0.3043235108916518,0.8891,4096,512,5318154,False,dendritic,local
5,0.3547678970837895,0.8713,4096,2048,11626506,False,dendritic,random
11,0.3354991402807115,0.8801,2048,512,2661898,False,dendritic,random
0,0.48620180804518204,0.822,4096,512,5318154,False,dendritic,random
6,0.34182618030264406,0.8758,4096,2048,11626506,False,dendritic,random
12,0.33057585471793066,0.8779,2048,512,2661898,False,dendritic,random
1,0.4242224361323103,0.8485,4096,512,5318154,False,dendritic,random
7,0.3370281631433511,0.879,4096,2048,11626506,False,dendritic,random
13,0.3291749993834314,0.8802,2048,512,2661898,False,dendritic,random
2,0.3991465287495263,0.8555,4096,512,5318154,False,dendritic,random
8,0.3244335800409317,0.8831,4096,2048,11626506,False,dendritic,random
14,0.3272127618518057,0.8807,2048,512,2661898,False,dendritic,random
3,0.3802343578655509,0.8634,4096,512,5318154,False,dendritic,random
15,0.32862779931931557,0.8791,2048,512,2661898,False,dendritic,random
9,0.3207250146926204,0.8846,4096,2048,11626506,False,dendritic,random
4,0.3722780895761297,0.8642,4096,512,5318154,False,dendritic,random
16,0.3224804193913182,0.881,2048,512,2661898,False,dendritic,random
10,0.3170620876399777,0.8874,4096,2048,11626506,False,dendritic,random
5,0.35019950323467014,0.874,4096,512,5318154,False,dendritic,random
17,0.3236804436656493,0.8846,2048,512,2661898,False,dendritic,random
11,0.3143963087585908,0.8891,4096,2048,11626506,False,dendritic,random
6,0.3493155397569077,0.8739,4096,512,5318154,False,dendritic,random
18,0.3220676408161091,0.8823,2048,512,2661898,False,dendritic,random
12,0.31265953484969805,0.8887,4096,2048,11626506,False,dendritic,random
7,0.33560965653461744,0.8796,4096,512,5318154,False,dendritic,random
19,0.322367752654643,0.8824,2048,512,2661898,False,dendritic,random
13,0.30736130617464646,0.8913,4096,2048,11626506,False,dendritic,random
8,0.33027019134805174,0.8829,4096,512,5318154,False,dendritic,random
0,0.43105848133563995,0.8358,2048,512,2661898,False,vanilla,None
14,0.3085377352147163,0.8913,4096,2048,11626506,False,dendritic,random
9,0.33095951585830014,0.8801,4096,512,5318154,False,dendritic,random
1,0.3720487275078327,0.8622,2048,512,2661898,False,vanilla,None
15,0.31035672741222986,0.89,4096,2048,11626506,False,dendritic,random
10,0.32648389984535264,0.8825,4096,512,5318154,False,dendritic,random
2,0.3451361414752429,0.8742,2048,512,2661898,False,vanilla,None
16,0.3112849928910219,0.89,4096,2048,11626506,False,dendritic,random
11,0.3240588729894614,0.8832,4096,512,5318154,False,dendritic,random
3,0.35325447941505456,0.8723,2048,512,2661898,False,vanilla,None
17,0.304946250176128,0.8925,4096,2048,11626506,False,dendritic,random
4,0.32785926947865307,0.8853,2048,512,2661898,False,vanilla,None
12,0.31930443116381196,0.8856,4096,512,5318154,False,dendritic,random
18,0.30323366330394264,0.8961,4096,2048,11626506,False,dendritic,random
5,0.33252720251868045,0.8859,2048,512,2661898,False,vanilla,None
13,0.3256091667881495,0.8817,4096,512,5318154,False,dendritic,random
6,0.33973099611982516,0.8866,2048,512,2661898,False,vanilla,None
19,0.30399474463885345,0.8946,4096,2048,11626506,False,dendritic,random
14,0.31731694719836684,0.8865,4096,512,5318154,False,dendritic,random
7,0.3617332265535487,0.8821,2048,512,2661898,False,vanilla,None
0,0.4018132018892071,0.856,4096,2048,11626506,False,vanilla,None
15,0.32139627522305597,0.8859,4096,512,5318154,False,dendritic,random
8,0.3556528502627264,0.8838,2048,512,2661898,False,vanilla,None
16,0.3196807342428195,0.8852,4096,512,5318154,False,dendritic,random
1,0.39765298159062107,0.8551,4096,2048,11626506,False,vanilla,None
9,0.3411787006108067,0.8901,2048,512,2661898,False,vanilla,None
